Age,Height,Weight,FCVC,NCP,CH2O,FAF,TUE,Obesity,FAVC_no,FAVC_yes,SCC_no,SCC_yes,family_history_no,family_history_yes,SMOKE_no,SMOKE_yes,Gender_Female,Gender_Male,CAEC_Always,CAEC_Frequently,CAEC_Sometimes,CAEC_no,CALC_Frequently,CALC_Sometimes,CALC_no,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
-0.5200204941337951,-1.0436910027858621,-0.9881154026555171,-0.8308956384238378,0.21803208583022307,-0.06047681586846562,-1.1927632138933097,0.5371021772987294,1,2.772498329657172,-2.772498329657172,0.22074254852038083,-0.22074254852038092,-0.4117101792463391,0.41171017924633924,0.14326098010902194,-0.143260980109022,1.0210254246819837,-1.0210254246819837,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,-0.18152490021559245,-1.6423872556239278,1.7865778642746806,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,0.5200813220043549,-0.16227914090527387
-0.5200204941337951,-2.175440345313659,-1.4070844991158489,1.0048974603921617,0.21803208583022307,1.5910428628814004,2.3404612619987737,-1.1686378335334338,1,2.772498329657172,-2.772498329657172,-4.530164242022743,4.530164242022743,-0.4117101792463391,0.41171017924633924,-6.980267754967175,6.980267754967175,1.0210254246819837,-1.0210254246819837,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,-0.18152490021559245,0.6088698000887185,-0.5597293126689346,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,0.5200813220043549,-0.16227914090527387
-0.056621553452903185,0.9934578137641696,-0.40649957214108257,-0.8308956384238378,0.21803208583022307,-0.06047681586846562,1.1627197700347458,0.5371021772987294,1,2.772498329657172,-2.772498329657172,0.22074254852038083,-0.22074254852038092,-0.4117101792463391,0.41171017924633924,0.14326098010902194,-0.143260980109022,-0.9794075405237508,0.9794075405237508,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,5.508886102194936,-1.6423872556239278,-0.5597293126689346,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,0.5200813220043549,-0.16227914090527387
0.7643430629983959,0.9934578137641696,-0.0216896323035861,1.0048974603921617,0.21803208583022307,-0.06047681586846562,1.1627197700347458,-1.1686378335334338,5,2.772498329657172,-2.772498329657172,0.22074254852038083,-0.22074254852038092,2.428893067037015,-2.428893067037015,0.14326098010902194,-0.143260980109022,-0.9794075405237508,0.9794075405237508,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,5.508886102194936,-1.6423872556239278,-0.5597293126689346,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,-1.9227762230454157,6.162221431673237
1.131780341521143,-1.0436910027858621,-1.5795619195355157,-0.8308956384238378,0.21803208583022307,-0.06047681586846562,-1.1927632138933097,-1.1686378335334338,1,-0.36068551937546284,0.3606855193754626,0.22074254852038083,-0.22074254852038092,2.428893067037015,-2.428893067037015,0.14326098010902194,-0.143260980109022,-0.9794075405237508,0.9794075405237508,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,-0.18152490021559245,0.6088698000887185,-0.5597293126689346,2.1472994531816565,-0.06463956203828576,-0.06984302957695782,-1.9227762230454157,-0.16227914090527387
-0.056621553452903185,-2.4017902138192184,-1.4635471270982108,1.0048974603921617,0.21803208583022307,-0.06047681586846562,-0.015021721929281967,-1.1686378335334338,1,-0.36068551937546284,0.3606855193754626,0.22074254852038083,-0.22074254852038092,-0.4117101792463391,0.41171017924633924,0.14326098010902194,-0.143260980109022,1.0210254246819837,-1.0210254246819837,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,-0.18152490021559245,0.6088698000887185,-0.5597293126689346,-0.46570123161830024,-0.06463956203828576,14.317821063276352,-1.9227762230454157,-0.16227914090527387
-0.2832824904451756,-0.8173411342803053,-1.5795619195355157,-0.8308956384238378,0.21803208583022307,-0.06047681586846562,2.3404612619987737,-1.1686378335334338,1,2.772498329657172,-2.772498329657172,0.22074254852038083,-0.22074254852038092,2.428893067037015,-2.428893067037015,0.14326098010902194,-0.143260980109022,-0.9794075405237508,0.9794075405237508,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,-0.18152490021559245,0.6088698000887185,-0.5597293126689346,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,0.5200813220043549,-0.16227914090527387
0.160785292314195,0.7671079452586103,-0.9881154026555171,1.0048974603921617,0.21803208583022307,-0.06047681586846562,-0.015021721929281967,0.5371021772987294,1,-0.36068551937546284,0.3606855193754626,0.22074254852038083,-0.22074254852038092,-0.4117101792463391,0.41171017924633924,0.14326098010902194,-0.143260980109022,-0.9794075405237508,0.9794075405237508,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,5.508886102194936,-1.6423872556239278,-0.5597293126689346,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,0.5200813220043549,-0.16227914090527387
-0.2832824904451756,0.08805833974193215,-0.7976077473927662,-0.8308956384238378,0.21803208583022307,-0.06047681586846562,-0.015021721929281967,0.5371021772987294,1,-0.36068551937546284,0.3606855193754626,0.22074254852038083,-0.22074254852038092,-0.4117101792463391,0.41171017924633924,0.14326098010902194,-0.143260980109022,-0.9794075405237508,0.9794075405237508,-0.14576165107295114,-0.32920840001125545,0.38719537081867755,-0.10922373625455004,-0.18152490021559245,-1.6423872556239278,1.7865778642746806,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,0.5200813220043549,-0.16227914090527387
0.5706588763218478,1.559332485028068,0.5719869127700236,1.0048974603921617,0.21803208583022307,1.5910428628814004,1.1627197700347458,2.2428421881308926,2,-0.36068551937546284,0.3606855193754626,0.22074254852038083,-0.22074254852038092,-0.4117101792463391,0.41171017924633924,0.14326098010902194,-0.143260980109022,-0.9794075405237508,0.9794075405237508,-0.14576165107295114,3.037589563224421,-2.582675505354369,-0.10922373625455004,-0.18152490021559245,0.6088698000887185,-0.5597293126689346,-0.46570123161830024,-0.06463956203828576,-0.06984302957695782,0.5200813220043549,-0.16227914090527387
